=== ORCHESTRATOR INDEPENDENT BASELINE — before X-1 ===
taken: 2026-09-06T14:57:16Z  db: afrakala
NOTE: v_dynamic_* views carry WHERE auth.uid() IS NOT NULL AND NOT is_viewer_only(auth.uid())
      so they need a simulated JWT. Taken as admin 1a15e8c6-3a83-49c2-9531-db9046d30968.

--- v_dynamic_customer_capital_balances (35 allocations expected) ---
BEGIN
SET
             customer_id              | final_limit | held_amount | consumed_amount | remaining_amount | binding_constraint 
--------------------------------------+-------------+-------------+-----------------+------------------+--------------------
 21746e0a-2508-44ee-98d3-49b4d93a415f |           0 |           0 |               0 |                0 | formula
 2b67455e-7215-4c77-a278-eea814f35da5 |  2091080254 |           0 |               0 |       2091080254 | formula
 2b67455e-7215-4c77-a278-eea814f35da5 |  1106513993 |           0 |               0 |       1106513993 | formula
 2b67455e-7215-4c77-a278-eea814f35da5 |   311693829 |           0 |               0 |        311693829 | formula
 2b67455e-7215-4c77-a278-eea814f35da5 |   178110759 |           0 |               0 |        178110759 | formula
 2b67455e-7215-4c77-a278-eea814f35da5 |   473193680 |           0 |               0 |        473193680 | formula
 2b67455e-7215-4c77-a278-eea814f35da5 |   212337565 |           0 |               0 |        212337565 | formula
 61ba4ba6-2a40-499c-a706-a96a308c4e21 |   504827373 |           0 |               0 |        504827373 | formula
 61ba4ba6-2a40-499c-a706-a96a308c4e21 |   838476475 |           0 |               0 |        838476475 | formula
 61ba4ba6-2a40-499c-a706-a96a308c4e21 |  1868542517 |           0 |               0 |       1868542517 | formula
 61ba4ba6-2a40-499c-a706-a96a308c4e21 |   883447903 |           0 |               0 |        883447903 | formula
 61ba4ba6-2a40-499c-a706-a96a308c4e21 |  4369391497 |           0 |               0 |       4369391497 | formula
 7992be7a-4bd8-412a-85cb-622325f75954 |   161825459 |           0 |               0 |        161825459 | formula
 7992be7a-4bd8-412a-85cb-622325f75954 |    92471691 |           0 |               0 |         92471691 | formula
 7992be7a-4bd8-412a-85cb-622325f75954 |   272920090 |           0 |               0 |        272920090 | formula
 869e7514-033f-4fe7-a8a3-6ac6caf89861 |  1247149593 |           0 |               0 |       1247149593 | formula
 869e7514-033f-4fe7-a8a3-6ac6caf89861 |   712656910 |           0 |               0 |        712656910 | formula
 8b36df09-0caf-43de-adbd-3f275c3c6791 |   163898973 |           0 |               0 |        163898973 | formula
 8b36df09-0caf-43de-adbd-3f275c3c6791 |  2908919746 |           0 |               0 |       2908919746 | formula
 8b36df09-0caf-43de-adbd-3f275c3c6791 |   658263803 |           0 |               0 |        658263803 | formula
 8b36df09-0caf-43de-adbd-3f275c3c6791 |  1539281143 |           0 |               0 |       1539281143 | formula
 8b36df09-0caf-43de-adbd-3f275c3c6791 |   295384615 |           0 |               0 |        295384615 | formula
 8b36df09-0caf-43de-adbd-3f275c3c6791 |   286823202 |           0 |               0 |        286823202 | formula
 9685a046-9d89-4573-b204-239955c7527e |           0 |           0 |               0 |                0 | formula
 9685a046-9d89-4573-b204-239955c7527e |           0 |           0 |               0 |                0 | formula
 9685a046-9d89-4573-b204-239955c7527e |           0 |           0 |               0 |                0 | formula
 9685a046-9d89-4573-b204-239955c7527e |           0 |           0 |               0 |                0 | formula
 9685a046-9d89-4573-b204-239955c7527e |           0 |           0 |               0 |                0 | formula
 d634ac60-21c5-4bf7-8760-4f340b813c7a |           0 |           0 |               0 |                0 | formula
 d634ac60-21c5-4bf7-8760-4f340b813c7a |  3000000000 |           0 |               0 |       3000000000 | formula
 d634ac60-21c5-4bf7-8760-4f340b813c7a |           0 |           0 |               0 |                0 | formula
 d634ac60-21c5-4bf7-8760-4f340b813c7a |           0 |           0 |               0 |                0 | formula
 d634ac60-21c5-4bf7-8760-4f340b813c7a |           0 |           0 |               0 |                0 | formula
 d634ac60-21c5-4bf7-8760-4f340b813c7a |           0 |           0 |               0 |                0 | formula
 d634ac60-21c5-4bf7-8760-4f340b813c7a |           0 |           0 |               0 |                0 | formula
(35 rows)

ROLLBACK
--- v_dynamic_salesperson_capital_balances ---
BEGIN
SET
            salesperson_id            | allocated_capital | held_amount | consumed_amount | remaining_amount 
--------------------------------------+-------------------+-------------+-----------------+------------------
 00ebe9d3-b467-453c-89d6-08bab46335c2 |        1408975052 |           0 |               0 |       1408975052
 00ebe9d3-b467-453c-89d6-08bab46335c2 |                 0 |           0 |               0 |                0
 00ebe9d3-b467-453c-89d6-08bab46335c2 |                 0 |           0 |               0 |                0
 00ebe9d3-b467-453c-89d6-08bab46335c2 |                 0 |           0 |               0 |                0
 00ebe9d3-b467-453c-89d6-08bab46335c2 |                 0 |           0 |               0 |                0
 00ebe9d3-b467-453c-89d6-08bab46335c2 |                 0 |           0 |               0 |                0
 00ebe9d3-b467-453c-89d6-08bab46335c2 |                 0 |           0 |               0 |                0
 00ebe9d3-b467-453c-89d6-08bab46335c2 |                 0 |           0 |               0 |                0
 00ebe9d3-b467-453c-89d6-08bab46335c2 |         805128601 |           0 |               0 |        805128601
 00ebe9d3-b467-453c-89d6-08bab46335c2 |         272920090 |           0 |               0 |        272920090
 00ebe9d3-b467-453c-89d6-08bab46335c2 |                 0 |           0 |               0 |                0
 00ebe9d3-b467-453c-89d6-08bab46335c2 |                 0 |           0 |               0 |                0
 00fd015a-5585-428f-ac44-b98da72e389e |                 0 |           0 |               0 |                0
 00fd015a-5585-428f-ac44-b98da72e389e |                 0 |           0 |               0 |                0
 00fd015a-5585-428f-ac44-b98da72e389e |                 0 |           0 |               0 |                0
 00fd015a-5585-428f-ac44-b98da72e389e |                 0 |           0 |               0 |                0
 00fd015a-5585-428f-ac44-b98da72e389e |                 0 |           0 |               0 |                0
 00fd015a-5585-428f-ac44-b98da72e389e |                 0 |           0 |               0 |                0
 00fd015a-5585-428f-ac44-b98da72e389e |                 0 |           0 |               0 |                0
 00fd015a-5585-428f-ac44-b98da72e389e |                 0 |           0 |               0 |                0
 00fd015a-5585-428f-ac44-b98da72e389e |                 0 |           0 |               0 |                0
 00fd015a-5585-428f-ac44-b98da72e389e |                 0 |           0 |               0 |                0
 00fd015a-5585-428f-ac44-b98da72e389e |                 0 |           0 |               0 |                0
 00fd015a-5585-428f-ac44-b98da72e389e |                 0 |           0 |               0 |                0
 00fd015a-5585-428f-ac44-b98da72e389e |                 0 |           0 |               0 |                0
 00fd015a-5585-428f-ac44-b98da72e389e |                 0 |           0 |               0 |                0
 00fd015a-5585-428f-ac44-b98da72e389e |                 0 |           0 |               0 |                0
 00fd015a-5585-428f-ac44-b98da72e389e |                 0 |           0 |               0 |                0
 00fd015a-5585-428f-ac44-b98da72e389e |                 0 |           0 |               0 |                0
 00fd015a-5585-428f-ac44-b98da72e389e |                 0 |           0 |               0 |                0
 00fd015a-5585-428f-ac44-b98da72e389e |                 0 |           0 |               0 |                0
 0e7739b6-a5cf-4a1b-a3ec-a72f1f9e6dea |                 0 |           0 |               0 |                0
 0e7739b6-a5cf-4a1b-a3ec-a72f1f9e6dea |                 0 |           0 |               0 |                0
 0e7739b6-a5cf-4a1b-a3ec-a72f1f9e6dea |                 0 |           0 |               0 |                0
 0e7739b6-a5cf-4a1b-a3ec-a72f1f9e6dea |                 0 |           0 |               0 |                0
 0e7739b6-a5cf-4a1b-a3ec-a72f1f9e6dea |         295384615 |           0 |               0 |        295384615
 0e7739b6-a5cf-4a1b-a3ec-a72f1f9e6dea |                 0 |           0 |               0 |                0
 0e7739b6-a5cf-4a1b-a3ec-a72f1f9e6dea |                 0 |           0 |               0 |                0
 0e7739b6-a5cf-4a1b-a3ec-a72f1f9e6dea |                 0 |           0 |               0 |                0
 0e7739b6-a5cf-4a1b-a3ec-a72f1f9e6dea |        1539281143 |           0 |               0 |       1539281143
 0e7739b6-a5cf-4a1b-a3ec-a72f1f9e6dea |        2908919746 |           0 |               0 |       2908919746
 0e7739b6-a5cf-4a1b-a3ec-a72f1f9e6dea |                 0 |           0 |               0 |                0
 0e7739b6-a5cf-4a1b-a3ec-a72f1f9e6dea |         658263803 |           0 |               0 |        658263803
 0e7739b6-a5cf-4a1b-a3ec-a72f1f9e6dea |                 0 |           0 |               0 |                0
 0e7739b6-a5cf-4a1b-a3ec-a72f1f9e6dea |                 0 |           0 |               0 |                0
 0e7739b6-a5cf-4a1b-a3ec-a72f1f9e6dea |         286823202 |           0 |               0 |        286823202
 0e7739b6-a5cf-4a1b-a3ec-a72f1f9e6dea |                 0 |           0 |               0 |                0
 0e7739b6-a5cf-4a1b-a3ec-a72f1f9e6dea |         163898973 |           0 |               0 |        163898973
 0e7739b6-a5cf-4a1b-a3ec-a72f1f9e6dea |                 0 |           0 |               0 |                0
 0e7739b6-a5cf-4a1b-a3ec-a72f1f9e6dea |                 0 |           0 |               0 |                0
 1a15e8c6-3a83-49c2-9531-db9046d30968 |                 0 |           0 |               0 |                0
 1a15e8c6-3a83-49c2-9531-db9046d30968 |                 0 |           0 |               0 |                0
 1a15e8c6-3a83-49c2-9531-db9046d30968 |                 0 |           0 |               0 |                0
 1a15e8c6-3a83-49c2-9531-db9046d30968 |                 0 |           0 |               0 |                0
 1a15e8c6-3a83-49c2-9531-db9046d30968 |                 0 |           0 |               0 |                0
 1a15e8c6-3a83-49c2-9531-db9046d30968 |                 0 |           0 |               0 |                0
 1a15e8c6-3a83-49c2-9531-db9046d30968 |                 0 |           0 |               0 |                0
 1a15e8c6-3a83-49c2-9531-db9046d30968 |                 0 |           0 |               0 |                0
 1a15e8c6-3a83-49c2-9531-db9046d30968 |                 0 |           0 |               0 |                0
 1a15e8c6-3a83-49c2-9531-db9046d30968 |                 0 |           0 |               0 |                0
 1a15e8c6-3a83-49c2-9531-db9046d30968 |                 0 |           0 |               0 |                0
 1a15e8c6-3a83-49c2-9531-db9046d30968 |                 0 |           0 |               0 |                0
 1a15e8c6-3a83-49c2-9531-db9046d30968 |                 0 |           0 |               0 |                0
 1a15e8c6-3a83-49c2-9531-db9046d30968 |                 0 |           0 |               0 |                0
 1a15e8c6-3a83-49c2-9531-db9046d30968 |                 0 |           0 |               0 |                0
 1a15e8c6-3a83-49c2-9531-db9046d30968 |                 0 |           0 |               0 |                0
 1a15e8c6-3a83-49c2-9531-db9046d30968 |                 0 |           0 |               0 |                0
 1a15e8c6-3a83-49c2-9531-db9046d30968 |                 0 |           0 |               0 |                0
 1a15e8c6-3a83-49c2-9531-db9046d30968 |                 0 |           0 |               0 |                0
 2023b5c0-aca0-4962-a49c-256e1f0b47e9 |                 0 |           0 |               0 |                0
 2023b5c0-aca0-4962-a49c-256e1f0b47e9 |                 0 |           0 |               0 |                0
 2023b5c0-aca0-4962-a49c-256e1f0b47e9 |                 0 |           0 |               0 |                0
 2023b5c0-aca0-4962-a49c-256e1f0b47e9 |                 0 |           0 |               0 |                0
 2023b5c0-aca0-4962-a49c-256e1f0b47e9 |                 0 |           0 |               0 |                0
 2023b5c0-aca0-4962-a49c-256e1f0b47e9 |                 0 |           0 |               0 |                0
 2023b5c0-aca0-4962-a49c-256e1f0b47e9 |                 0 |           0 |               0 |                0
 2023b5c0-aca0-4962-a49c-256e1f0b47e9 |                 0 |           0 |               0 |                0
 2023b5c0-aca0-4962-a49c-256e1f0b47e9 |                 0 |           0 |               0 |                0
 2023b5c0-aca0-4962-a49c-256e1f0b47e9 |                 0 |           0 |               0 |                0
 2023b5c0-aca0-4962-a49c-256e1f0b47e9 |                 0 |           0 |               0 |                0
 2023b5c0-aca0-4962-a49c-256e1f0b47e9 |                 0 |           0 |               0 |                0
 2023b5c0-aca0-4962-a49c-256e1f0b47e9 |                 0 |           0 |               0 |                0
 2023b5c0-aca0-4962-a49c-256e1f0b47e9 |                 0 |           0 |               0 |                0
 2023b5c0-aca0-4962-a49c-256e1f0b47e9 |                 0 |           0 |               0 |                0
 2023b5c0-aca0-4962-a49c-256e1f0b47e9 |                 0 |           0 |               0 |                0
 2023b5c0-aca0-4962-a49c-256e1f0b47e9 |                 0 |           0 |               0 |                0
 2023b5c0-aca0-4962-a49c-256e1f0b47e9 |                 0 |           0 |               0 |                0
 2023b5c0-aca0-4962-a49c-256e1f0b47e9 |                 0 |           0 |               0 |                0
 56014064-1443-420e-a22a-bd6b3e00a411 |         178110759 |           0 |               0 |        178110759
 56014064-1443-420e-a22a-bd6b3e00a411 |                 0 |           0 |               0 |                0
 56014064-1443-420e-a22a-bd6b3e00a411 |                 0 |           0 |               0 |                0
 56014064-1443-420e-a22a-bd6b3e00a411 |                 0 |           0 |               0 |                0
 56014064-1443-420e-a22a-bd6b3e00a411 |         212337565 |           0 |               0 |        212337565
 56014064-1443-420e-a22a-bd6b3e00a411 |                 0 |           0 |               0 |                0
 56014064-1443-420e-a22a-bd6b3e00a411 |         311693829 |           0 |               0 |        311693829
 56014064-1443-420e-a22a-bd6b3e00a411 |         473193680 |           0 |               0 |        473193680
 56014064-1443-420e-a22a-bd6b3e00a411 |                 0 |           0 |               0 |                0
 56014064-1443-420e-a22a-bd6b3e00a411 |                 0 |           0 |               0 |                0
 56014064-1443-420e-a22a-bd6b3e00a411 |        1106513993 |           0 |               0 |       1106513993
 56014064-1443-420e-a22a-bd6b3e00a411 |                 0 |           0 |               0 |                0
 56014064-1443-420e-a22a-bd6b3e00a411 |                 0 |           0 |               0 |                0
 56014064-1443-420e-a22a-bd6b3e00a411 |        2091080254 |           0 |               0 |       2091080254
 56014064-1443-420e-a22a-bd6b3e00a411 |        3000000000 |           0 |               0 |       3000000000
 56014064-1443-420e-a22a-bd6b3e00a411 |                 0 |           0 |               0 |                0
 56014064-1443-420e-a22a-bd6b3e00a411 |                 0 |           0 |               0 |                0
 56014064-1443-420e-a22a-bd6b3e00a411 |                 0 |           0 |               0 |                0
 56014064-1443-420e-a22a-bd6b3e00a411 |                 0 |           0 |               0 |                0
 6923d664-ef08-48f0-ba0c-cb3bf0106cf7 |                 0 |           0 |               0 |                0
 6923d664-ef08-48f0-ba0c-cb3bf0106cf7 |                 0 |           0 |               0 |                0
 6923d664-ef08-48f0-ba0c-cb3bf0106cf7 |                 0 |           0 |               0 |                0
 6923d664-ef08-48f0-ba0c-cb3bf0106cf7 |                 0 |           0 |               0 |                0
 6923d664-ef08-48f0-ba0c-cb3bf0106cf7 |                 0 |           0 |               0 |                0
 6923d664-ef08-48f0-ba0c-cb3bf0106cf7 |                 0 |           0 |               0 |                0
 6923d664-ef08-48f0-ba0c-cb3bf0106cf7 |                 0 |           0 |               0 |                0
 6923d664-ef08-48f0-ba0c-cb3bf0106cf7 |                 0 |           0 |               0 |                0
 6923d664-ef08-48f0-ba0c-cb3bf0106cf7 |                 0 |           0 |               0 |                0
 6923d664-ef08-48f0-ba0c-cb3bf0106cf7 |                 0 |           0 |               0 |                0
 6923d664-ef08-48f0-ba0c-cb3bf0106cf7 |                 0 |           0 |               0 |                0
 6923d664-ef08-48f0-ba0c-cb3bf0106cf7 |                 0 |           0 |               0 |                0
 6923d664-ef08-48f0-ba0c-cb3bf0106cf7 |                 0 |           0 |               0 |                0
 6923d664-ef08-48f0-ba0c-cb3bf0106cf7 |                 0 |           0 |               0 |                0
 6923d664-ef08-48f0-ba0c-cb3bf0106cf7 |                 0 |           0 |               0 |                0
 6923d664-ef08-48f0-ba0c-cb3bf0106cf7 |                 0 |           0 |               0 |                0
 6923d664-ef08-48f0-ba0c-cb3bf0106cf7 |                 0 |           0 |               0 |                0
 6923d664-ef08-48f0-ba0c-cb3bf0106cf7 |                 0 |           0 |               0 |                0
 6923d664-ef08-48f0-ba0c-cb3bf0106cf7 |                 0 |           0 |               0 |                0
 74869efe-c447-44d7-b726-94466fbfe68c |                 0 |           0 |               0 |                0
 74869efe-c447-44d7-b726-94466fbfe68c |                 0 |           0 |               0 |                0
 74869efe-c447-44d7-b726-94466fbfe68c |                 0 |           0 |               0 |                0
 74869efe-c447-44d7-b726-94466fbfe68c |                 0 |           0 |               0 |                0
 74869efe-c447-44d7-b726-94466fbfe68c |                 0 |           0 |               0 |                0
 74869efe-c447-44d7-b726-94466fbfe68c |                 0 |           0 |               0 |                0
 74869efe-c447-44d7-b726-94466fbfe68c |                 0 |           0 |               0 |                0
 74869efe-c447-44d7-b726-94466fbfe68c |                 0 |           0 |               0 |                0
 74869efe-c447-44d7-b726-94466fbfe68c |                 0 |           0 |               0 |                0
 74869efe-c447-44d7-b726-94466fbfe68c |                 0 |           0 |               0 |                0
 74869efe-c447-44d7-b726-94466fbfe68c |                 0 |           0 |               0 |                0
 74869efe-c447-44d7-b726-94466fbfe68c |                 0 |           0 |               0 |                0
